<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
QQQ;5;06.06.2025;12:30:00;529.78;529.96;529.64;529.84;15310
QQQ;5;06.06.2025;12:35:00;529.83;530.05;529.75;529.89;25387
QQQ;5;06.06.2025;12:40:00;529.91;529.92;529.5;529.6;27870
QQQ;5;06.06.2025;12:45:00;529.58;529.93;528.88;529.13;35075
QQQ;5;06.06.2025;12:50:00;529.13;529.54;528.93;529.42;11964
QQQ;5;06.06.2025;12:55:00;529.45;529.45;528.75;528.92;23234
QQQ;5;06.06.2025;13:00:00;528.91;529.03;528.24;529.03;25016
QQQ;5;06.06.2025;13:05:00;529.02;529.25;528.9;528.96;34088
QQQ;5;06.06.2025;13:10:00;528.93;529.09;528.59;528.88;15380
QQQ;5;06.06.2025;13:15:00;528.93;529.25;528.61;529.22;19346
QQQ;5;06.06.2025;13:20:00;529.2;529.74;529.07;529.74;16308
QQQ;5;06.06.2025;13:25:00;529.76;530.16;529.76;530.03;19761
QQQ;5;06.06.2025;13:30:00;530.04;530.04;529.78;529.87;13894
QQQ;5;06.06.2025;13:35:00;529.83;530.24;529.83;530.13;10430
QQQ;5;06.06.2025;13:40:00;530.09;530.3;529.99;530.28;11409
QQQ;5;06.06.2025;13:45:00;530.28;530.45;530.12;530.39;9402
QQQ;5;06.06.2025;13:50:00;530.42;530.54;530.37;530.44;12588
QQQ;5;06.06.2025;13:55:00;530.48;530.57;530.36;530.51;17324
QQQ;5;06.06.2025;14:00:00;530.53;530.73;530.53;530.64;16117
QQQ;5;06.06.2025;14:05:00;530.67;531.31;530.67;531.2;40272
QQQ;5;06.06.2025;14:10:00;531.21;531.39;531.07;531.36;25652
QQQ;5;06.06.2025;14:15:00;531.31;531.36;531.16;531.3;15444
QQQ;5;06.06.2025;14:20:00;531.29;531.59;531.28;531.54;38594
QQQ;5;06.06.2025;14:25:00;531.54;531.64;531.23;531.45;27183
QQQ;5;06.06.2025;14:30:00;531.32;531.35;531.03;531.15;22495
QQQ;5;06.06.2025;14:35:00;531.13;531.8;531.13;531.56;59774
QQQ;5;06.06.2025;14:40:00;531.56;531.66;531.25;531.25;20112
QQQ;5;06.06.2025;14:45:00;531.24;531.42;530.93;531.07;19727
QQQ;5;06.06.2025;14:50:00;531.08;531.12;530.86;531.01;10584
QQQ;5;06.06.2025;14:55:00;530.98;531.2;530.77;531.2;16413
QQQ;5;06.06.2025;15:00:00;531.18;531.32;530.94;530.94;23707
QQQ;5;06.06.2025;15:05:00;530.93;531.21;530.85;530.97;39064
QQQ;5;06.06.2025;15:10:00;530.98;531.15;530.79;530.82;27970
QQQ;5;06.06.2025;15:15:00;530.8;530.99;530.65;530.75;27062
QQQ;5;06.06.2025;15:20:00;530.73;530.77;530.48;530.5;21361
QQQ;5;06.06.2025;15:25:00;530.47;530.48;530.07;530.22;44327
QQQ;5;06.06.2025;15:30:00;530.22;530.67;530.19;530.3;29756
QQQ;5;06.06.2025;15:35:00;530.27;530.44;530.05;530.17;43096
QQQ;5;06.06.2025;15:40:00;530.19;530.44;530.06;530.12;23501
QQQ;5;06.06.2025;15:45:00;530.1;530.31;529.92;530.3;29505
QQQ;5;06.06.2025;15:50:00;530.3;530.55;529.91;530.09;66432
QQQ;5;06.06.2025;15:55:00;530.1;530.77;530.07;530.6;111010
QQQ;5;06.06.2025;16:00:00;530.57;530.58;529.74;529.85;194637
QQQ;5;09.06.2025;9:35:00;530.14;530.54;529.68;529.68;70561
QQQ;5;09.06.2025;9:40:00;529.72;529.79;529.04;529.17;34919
QQQ;5;09.06.2025;9:45:00;529.225;530.12;529.225;530.1;31997
QQQ;5;09.06.2025;9:50:00;530.11;530.28;529.64;530.28;40834
QQQ;5;09.06.2025;9:55:00;530.23;530.59;530.215;530.54;19112
QQQ;5;09.06.2025;10:00:00;530.52;530.66;529.86;529.88;34630
QQQ;5;09.06.2025;10:05:00;529.91;530.51;529.91;530.24;28859
QQQ;5;09.06.2025;10:10:00;530.24;530.85;530.2;530.74;21960
QQQ;5;09.06.2025;10:15:00;530.72;531.42;530.66;531.405;27164
QQQ;5;09.06.2025;10:20:00;531.43;531.54;531.16;531.4;33699
QQQ;5;09.06.2025;10:25:00;531.36;531.73;531.35;531.58;23682
QQQ;5;09.06.2025;10:30:00;531.545;531.78;531.33;531.39;24814
QQQ;5;09.06.2025;10:35:00;531.47;532.34;531.39;532.08;60140
QQQ;5;09.06.2025;10:40:00;532.06;532.1;531.81;532.02;10822
QQQ;5;09.06.2025;10:45:00;532;532.11;531.57;531.57;14128
QQQ;5;09.06.2025;10:50:00;531.57;531.65;531.24;531.34;13249
QQQ;5;09.06.2025;10:55:00;531.26;531.56;531.1;531.17;12419
QQQ;5;09.06.2025;11:00:00;531.18;531.23;530.95;531.21;12349
QQQ;5;09.06.2025;11:05:00;531.27;531.57;531.18;531.46;20318
QQQ;5;09.06.2025;11:10:00;531.51;531.8;531.51;531.745;16693
QQQ;5;09.06.2025;11:15:00;531.77;531.85;531.45;531.46;13703
QQQ;5;09.06.2025;11:20:00;531.38;531.43;530.75;530.84;17250
QQQ;5;09.06.2025;11:25:00;530.89;531.12;530.65;530.88;5945
QQQ;5;09.06.2025;11:30:00;530.96;530.965;530.53;530.76;12386
QQQ;5;09.06.2025;11:35:00;530.8;531.15;530.73;530.98;14010
QQQ;5;09.06.2025;11:40:00;531.03;531.22;530.93;531.175;14559
QQQ;5;09.06.2025;11:45:00;531.16;531.16;530.81;530.93;5581
QQQ;5;09.06.2025;11:50:00;531;531.06;530.68;530.85;6260
QQQ;5;09.06.2025;11:55:00;530.95;531.27;530.95;531.15;16248
QQQ;5;09.06.2025;12:00:00;531.22;531.33;531.01;531.16;8701
QQQ;5;09.06.2025;12:05:00;531.11;531.3;530.93;531.18;11424
QQQ;5;09.06.2025;12:10:00;531.14;531.35;530.61;530.86;10701
QQQ;5;09.06.2025;12:15:00;530.74;531.06;530.62;530.99;6591
QQQ;5;09.06.2025;12:20:00;530.97;531.02;530.69;530.86;5197
QQQ;5;09.06.2025;12:25:00;530.86;531.18;530.8;531.12;13084
QQQ;5;09.06.2025;12:30:00;531.1;531.17;530.92;530.92;6933
QQQ;5;09.06.2025;12:35:00;530.95;531.26;530.95;531.25;6299
QQQ;5;09.06.2025;12:40:00;531.31;531.59;531.22;531.55;27401
QQQ;5;09.06.2025;12:45:00;531.54;531.61;531.42;531.57;7450
QQQ;5;09.06.2025;12:50:00;531.55;531.74;531.44;531.68;19351
QQQ;5;09.06.2025;12:55:00;531.65;532.23;531.65;532.17;24823
QQQ;5;09.06.2025;13:00:00;532.1;532.1;531.75;531.88;17933
QQQ;5;09.06.2025;13:05:00;531.89;531.99;531.7;531.96;20480
QQQ;5;09.06.2025;13:10:00;531.96;532.16;531.95;531.975;19677
QQQ;5;09.06.2025;13:15:00;531.96;532.02;531.56;531.65;19640
QQQ;5;09.06.2025;13:20:00;531.65;531.68;531.03;531.24;11230
QQQ;5;09.06.2025;13:25:00;531.3;531.49;531.22;531.43;9891
QQQ;5;09.06.2025;13:30:00;531.48;532.02;531.48;531.59;18188
QQQ;5;09.06.2025;13:35:00;531.57;531.62;531.3;531.49;8858
QQQ;5;09.06.2025;13:40:00;531.51;531.81;531.42;531.8;4667
QQQ;5;09.06.2025;13:45:00;531.82;531.98;531.79;531.95;25171
QQQ;5;09.06.2025;13:50:00;531.96;532;531.85;531.85;8182
QQQ;5;09.06.2025;13:55:00;531.86;532.065;531.86;531.91;25276
QQQ;5;09.06.2025;14:00:00;531.85;531.985;531.69;531.82;5815
QQQ;5;09.06.2025;14:05:00;531.76;531.95;531.7;531.7;11478
QQQ;5;09.06.2025;14:10:00;531.62;531.82;531.59;531.74;12009
QQQ;5;09.06.2025;14:15:00;531.76;531.83;531.71;531.78;9116
QQQ;5;09.06.2025;14:20:00;531.8;531.865;531.62;531.75;12521
QQQ;5;09.06.2025;14:25:00;531.73;531.88;531.73;531.78;8383
QQQ;5;09.06.2025;14:30:00;531.79;531.97;531.73;531.79;14240
QQQ;5;09.06.2025;14:35:00;531.75;531.85;531.7;531.78;6225
QQQ;5;09.06.2025;14:40:00;531.75;531.81;531.32;531.45;16974
QQQ;5;09.06.2025;14:45:00;531.4;531.45;531.23;531.4;10761
QQQ;5;09.06.2025;14:50:00;531.48;531.83;531.43;531.69;8631
QQQ;5;09.06.2025;14:55:00;531.72;531.81;531.63;531.8;9472
QQQ;5;09.06.2025;15:00:00;531.83;532.07;531.81;531.91;39088
QQQ;5;09.06.2025;15:05:00;531.88;531.99;531.81;531.89;7966
QQQ;5;09.06.2025;15:10:00;531.9;531.91;531.67;531.78;14202
QQQ;5;09.06.2025;15:15:00;531.78;531.94;531.59;531.62;11622
QQQ;5;09.06.2025;15:20:00;531.63;531.67;531.505;531.58;18075
QQQ;5;09.06.2025;15:25:00;531.605;531.64;531.34;531.43;35702
QQQ;5;09.06.2025;15:30:00;531.41;531.67;531.34;531.58;16255
QQQ;5;09.06.2025;15:35:00;531.58;531.61;531.35;531.46;21166
QQQ;5;09.06.2025;15:40:00;531.48;531.75;531.28;531.32;31511
QQQ;5;09.06.2025;15:45:00;531.34;531.38;531.07;531.1;30268
QQQ;5;09.06.2025;15:50:00;531.08;531.15;530.82;531.02;34720
QQQ;5;09.06.2025;15:55:00;531.03;531.52;530.74;530.785;57394
QQQ;5;09.06.2025;16:00:00;530.85;531.35;530.59;530.69;168375
QQQ;5;10.06.2025;9:35:00;531.17;531.81;530.76;530.82;66000
QQQ;5;10.06.2025;9:40:00;530.89;532.29;530.89;532.25;43980
QQQ;5;10.06.2025;9:45:00;532.24;532.36;531.13;531.52;45014
QQQ;5;10.06.2025;9:50:00;531.55;532.09;531.36;532.03;30625
QQQ;5;10.06.2025;9:55:00;532.02;532.54;531.6;531.68;54754
QQQ;5;10.06.2025;10:00:00;531.69;531.85;531.28;531.68;19307
QQQ;5;10.06.2025;10:05:00;531.69;532.12;531.61;531.66;22326
QQQ;5;10.06.2025;10:10:00;531.68;531.88;531.48;531.58;12099
QQQ;5;10.06.2025;10:15:00;531.59;532.25;531.54;532.03;18187
QQQ;5;10.06.2025;10:20:00;531.97;532.27;531.96;532.07;9855
QQQ;5;10.06.2025;10:25:00;532.04;532.2;531.82;532.05;18015
QQQ;5;10.06.2025;10:30:00;532.03;532.16;531.82;532.02;14457
QQQ;5;10.06.2025;10:35:00;532.06;532.36;531.99;532.1;23558
QQQ;5;10.06.2025;10:40:00;532.16;532.25;531.85;531.96;11911
QQQ;5;10.06.2025;10:45:00;531.96;532.39;531.76;532.28;23988
QQQ;5;10.06.2025;10:50:00;532.27;532.44;532.08;532.23;15282
QQQ;5;10.06.2025;10:55:00;532.18;532.2;531.86;532.04;13627
QQQ;5;10.06.2025;11:00:00;532.05;532.05;531.51;531.62;18161
QQQ;5;10.06.2025;11:05:00;531.6;531.96;531.42;531.96;10878
QQQ;5;10.06.2025;11:10:00;531.94;532.12;531.67;531.7;16444
QQQ;5;10.06.2025;11:15:00;531.62;532.01;531.58;532.01;14481
QQQ;5;10.06.2025;11:20:00;532.01;532.18;531.96;532.09;8348
QQQ;5;10.06.2025;11:25:00;532.09;532.09;531.7;531.78;10601
QQQ;5;10.06.2025;11:30:00;531.8;532.1;531.62;531.66;21573
QQQ;5;10.06.2025;11:35:00;531.63;531.63;528.89;529.78;113983
QQQ;5;10.06.2025;11:40:00;529.71;530.64;529.65;530.64;50222
QQQ;5;10.06.2025;11:45:00;530.63;531.38;530.55;531.36;31908
QQQ;5;10.06.2025;11:50:00;531.31;531.63;531.23;531.61;29029
QQQ;5;10.06.2025;11:55:00;531.63;532.05;531.62;531.93;13617
QQQ;5;10.06.2025;12:00:00;531.93;532.12;531.78;532.07;22055
QQQ;5;10.06.2025;12:05:00;532.02;532.72;532.02;532.53;58645
QQQ;5;10.06.2025;12:10:00;532.57;532.81;532.54;532.56;18767
QQQ;5;10.06.2025;12:15:00;532.55;532.7;532.33;532.56;14553
QQQ;5;10.06.2025;12:20:00;532.54;532.65;532.43;532.55;12385
QQQ;5;10.06.2025;12:25:00;532.56;532.69;532.49;532.65;7903
QQQ;5;10.06.2025;12:30:00;532.63;533;532.63;532.88;47353
QQQ;5;10.06.2025;12:35:00;532.88;532.9;532.7;532.81;6177
QQQ;5;10.06.2025;12:40:00;532.77;532.86;532.66;532.74;11114
QQQ;5;10.06.2025;12:45:00;532.71;532.81;532.56;532.56;2881
QQQ;5;10.06.2025;12:50:00;532.58;532.78;532.55;532.58;6504
QQQ;5;10.06.2025;12:55:00;532.67;533.01;532.67;532.95;42009
QQQ;5;10.06.2025;13:00:00;532.95;533;532.86;532.93;43535
QQQ;5;10.06.2025;13:05:00;532.92;532.97;532.57;532.65;18896
QQQ;5;10.06.2025;13:10:00;532.64;532.93;532.61;532.93;27278
QQQ;5;10.06.2025;13:15:00;532.91;533.4;532.91;533.25;40341
QQQ;5;10.06.2025;13:20:00;533.26;533.3;532.82;532.85;17026
QQQ;5;10.06.2025;13:25:00;532.89;533.09;532.85;532.94;8164
QQQ;5;10.06.2025;13:30:00;532.93;533;532.45;532.45;31422
QQQ;5;10.06.2025;13:35:00;532.41;532.49;532.28;532.35;34798
QQQ;5;10.06.2025;13:40:00;532.39;532.51;532.16;532.28;15145
QQQ;5;10.06.2025;13:45:00;532.21;532.25;531.91;532.18;51501
QQQ;5;10.06.2025;13:50:00;532.22;532.31;532.03;532.16;4139
QQQ;5;10.06.2025;13:55:00;532.19;532.45;532.19;532.27;9907
QQQ;5;10.06.2025;14:00:00;532.31;532.33;531.99;532.03;13502
QQQ;5;10.06.2025;14:05:00;531.96;531.98;530.8;531.28;76976
QQQ;5;10.06.2025;14:10:00;531.28;531.76;530.9;531.67;32284
QQQ;5;10.06.2025;14:15:00;531.62;531.62;531.29;531.53;5711
QQQ;5;10.06.2025;14:20:00;531.56;532.11;531.56;532.08;12513
QQQ;5;10.06.2025;14:25:00;532.09;532.13;531.88;532.11;10346
QQQ;5;10.06.2025;14:30:00;532.09;532.16;531.845;532.05;10596
QQQ;5;10.06.2025;14:35:00;532.05;532.23;532.04;532.22;13343
QQQ;5;10.06.2025;14:40:00;532.24;532.51;532.24;532.34;12300
QQQ;5;10.06.2025;14:45:00;532.36;532.49;532.275;532.48;8112
QQQ;5;10.06.2025;14:50:00;532.485;532.59;532.41;532.525;16070
QQQ;5;10.06.2025;14:55:00;532.545;533.16;532.53;533.16;38550
QQQ;5;10.06.2025;15:00:00;533.17;534.31;533.16;533.9;113607
QQQ;5;10.06.2025;15:05:00;533.83;534.47;533.83;534.38;57468
QQQ;5;10.06.2025;15:10:00;534.345;534.89;534.33;534.59;45474
QQQ;5;10.06.2025;15:15:00;534.6;534.81;534.48;534.59;51545
QQQ;5;10.06.2025;15:20:00;534.58;534.6;533.65;534.12;63483
QQQ;5;10.06.2025;15:25:00;534.06;534.37;534.01;534.3;14170
QQQ;5;10.06.2025;15:30:00;534.29;534.42;534.18;534.3;16697
QQQ;5;10.06.2025;15:35:00;534.32;534.32;533.8;534.01;20618
QQQ;5;10.06.2025;15:40:00;533.93;534.05;533.57;533.82;19763
QQQ;5;10.06.2025;15:45:00;533.8;533.92;533.16;533.55;26908
QQQ;5;10.06.2025;15:50:00;533.56;533.67;533.365;533.49;22966
QQQ;5;10.06.2025;15:55:00;533.53;533.88;532.95;533.73;71543
QQQ;5;10.06.2025;16:00:00;533.73;534.42;533.62;534.27;193479
QQQ;5;11.06.2025;9:35:00;535.62;535.81;534.34;534.62;76444
QQQ;5;11.06.2025;9:40:00;534.57;535.24;534.28;535.02;59580
QQQ;5;11.06.2025;9:45:00;535.08;535.12;534.5;534.57;27802
QQQ;5;11.06.2025;9:50:00;534.51;534.58;533.24;534.11;48542
QQQ;5;11.06.2025;9:55:00;534.11;535.16;534.11;534.82;41543
QQQ;5;11.06.2025;10:00:00;534.77;535.09;534.46;534.71;13375
QQQ;5;11.06.2025;10:05:00;534.72;535.2;534.66;534.99;31044
QQQ;5;11.06.2025;10:10:00;534.95;535.31;534.58;535.2;52585
QQQ;5;11.06.2025;10:15:00;535.24;535.6;535;535.56;37499
QQQ;5;11.06.2025;10:20:00;535.5;535.76;535.28;535.66;36651
QQQ;5;11.06.2025;10:25:00;535.63;535.96;535.44;535.96;23040
QQQ;5;11.06.2025;10:30:00;535.95;536.26;535.9;536.15;28968
QQQ;5;11.06.2025;10:35:00;536.13;536.31;535.84;536.26;40208
QQQ;5;11.06.2025;10:40:00;536.28;536.41;536.05;536.15;30511
QQQ;5;11.06.2025;10:45:00;536.18;536.33;535.93;536.3;42896
QQQ;5;11.06.2025;10:50:00;536.31;536.46;536.06;536.09;42720
QQQ;5;11.06.2025;10:55:00;536.06;536.55;536.06;536.52;34449
QQQ;5;11.06.2025;11:00:00;536.51;536.69;536.42;536.55;46874
QQQ;5;11.06.2025;11:05:00;536.55;536.78;536.53;536.77;23296
QQQ;5;11.06.2025;11:10:00;536.74;536.74;535.15;535.19;83470
QQQ;5;11.06.2025;11:15:00;535.16;536.03;534.85;535.73;60571
QQQ;5;11.06.2025;11:20:00;535.8;536.31;535.72;536.18;49306
QQQ;5;11.06.2025;11:25:00;536.13;536.32;535.94;536.2;20547
QQQ;5;11.06.2025;11:30:00;536.19;536.2;535.54;535.66;26347
QQQ;5;11.06.2025;11:35:00;535.63;535.75;535.45;535.57;20871
QQQ;5;11.06.2025;11:40:00;535.57;535.84;535.38;535.45;21189
QQQ;5;11.06.2025;11:45:00;535.45;535.55;535.03;535.1;24508
QQQ;5;11.06.2025;11:50:00;535.13;535.54;534.64;535.13;47996
QQQ;5;11.06.2025;11:55:00;535.12;535.71;535.02;535.62;22973
QQQ;5;11.06.2025;12:00:00;535.64;535.64;534.88;535.11;21988
QQQ;5;11.06.2025;12:05:00;535.07;535.32;534.91;535.04;64388
QQQ;5;11.06.2025;12:10:00;534.97;534.97;534.06;534.54;70440
QQQ;5;11.06.2025;12:15:00;534.57;534.57;533.56;534.07;52068
QQQ;5;11.06.2025;12:20:00;534.08;534.34;533.38;533.59;36968
QQQ;5;11.06.2025;12:25:00;533.58;533.9;532.985;533.83;46198
QQQ;5;11.06.2025;12:30:00;533.79;534.67;533.76;534.64;26732
QQQ;5;11.06.2025;12:35:00;534.63;534.92;534.53;534.7;20477
QQQ;5;11.06.2025;12:40:00;534.73;534.77;534.33;534.45;15489
QQQ;5;11.06.2025;12:45:00;534.39;534.54;534.15;534.32;22768
QQQ;5;11.06.2025;12:50:00;534.32;534.84;534.17;534.7;18700
QQQ;5;11.06.2025;12:55:00;534.7;534.89;534.35;534.49;20431
QQQ;5;11.06.2025;13:00:00;534.52;534.68;534.4;534.63;11592
QQQ;5;11.06.2025;13:05:00;534.64;535.34;534.45;535.32;38782
QQQ;5;11.06.2025;13:10:00;535.31;535.6;535.14;535.55;35042
QQQ;5;11.06.2025;13:15:00;535.53;535.59;535.15;535.18;18300
QQQ;5;11.06.2025;13:20:00;535.19;535.39;534.98;535.2;25133
QQQ;5;11.06.2025;13:25:00;535.19;535.39;535.16;535.29;9133
QQQ;5;11.06.2025;13:30:00;535.37;535.46;535.22;535.33;13406
QQQ;5;11.06.2025;13:35:00;535.37;535.44;535.01;535.07;22611
QQQ;5;11.06.2025;13:40:00;535.06;535.18;534.77;534.95;19851
QQQ;5;11.06.2025;13:45:00;534.95;535.16;534.15;534.67;23168
QQQ;5;11.06.2025;13:50:00;534.7;534.74;533.9;533.93;28840
QQQ;5;11.06.2025;13:55:00;533.94;534.06;533.64;533.75;33097
QQQ;5;11.06.2025;14:00:00;533.75;533.96;533.04;533.17;40261
QQQ;5;11.06.2025;14:05:00;533.13;533.48;531.09;531.72;120964
QQQ;5;11.06.2025;14:10:00;531.64;532.69;531.61;532.48;62486
QQQ;5;11.06.2025;14:15:00;532.44;532.51;531.17;531.17;71628
QQQ;5;11.06.2025;14:20:00;531.17;531.32;530.12;531.1;108627
QQQ;5;11.06.2025;14:25:00;531.11;531.93;530.99;531.73;63694
QQQ;5;11.06.2025;14:30:00;531.76;532.23;531.32;531.59;57168
QQQ;5;11.06.2025;14:35:00;531.55;532.47;530.68;532.18;111276
QQQ;5;11.06.2025;14:40:00;532.12;532.81;531.86;532.64;52471
QQQ;5;11.06.2025;14:45:00;532.61;532.95;532.33;532.93;43311
QQQ;5;11.06.2025;14:50:00;532.9;533.07;532.81;532.97;28937
QQQ;5;11.06.2025;14:55:00;532.92;532.93;532.19;532.37;48841
QQQ;5;11.06.2025;15:00:00;532.3;532.3;531.54;531.8;53871
QQQ;5;11.06.2025;15:05:00;531.8;531.96;531.23;531.6;68573
QQQ;5;11.06.2025;15:10:00;531.58;531.94;530.97;531.74;70031
QQQ;5;11.06.2025;15:15:00;531.79;531.99;531.44;531.91;31453
QQQ;5;11.06.2025;15:20:00;531.82;531.95;531.19;531.21;15670
QQQ;5;11.06.2025;15:25:00;531.15;532;531.11;531.85;23596
QQQ;5;11.06.2025;15:30:00;531.9;532.12;531.28;531.56;48375
QQQ;5;11.06.2025;15:35:00;531.49;532.06;531;531.05;28823
QQQ;5;11.06.2025;15:40:00;531.01;531.87;530.93;531.69;36382
QQQ;5;11.06.2025;15:45:00;531.7;532;531.39;531.92;41631
QQQ;5;11.06.2025;15:50:00;531.84;532.26;531.46;531.55;56280
QQQ;5;11.06.2025;15:55:00;531.62;532.21;531.42;532.09;64212
QQQ;5;11.06.2025;16:00:00;532.08;532.55;532.01;532.44;178656
QQQ;5;12.06.2025;9:35:00;531.09;532.08;530.88;531.54;31218
QQQ;5;12.06.2025;9:40:00;531.5;532.25;531.11;532.05;15582
QQQ;5;12.06.2025;9:45:00;532.02;532.35;531.86;532.33;12191
QQQ;5;12.06.2025;9:50:00;532.31;532.51;531.97;532.49;13116
QQQ;5;12.06.2025;9:55:00;532.48;532.53;532.08;532.19;19484
QQQ;5;12.06.2025;10:00:00;532.21;532.22;531.45;531.66;18401
QQQ;5;12.06.2025;10:05:00;531.97;532.07;531.45;531.65;11753
QQQ;5;12.06.2025;10:10:00;531.75;532.81;531.6;532.57;24402
QQQ;5;12.06.2025;10:15:00;532.58;533.15;532.49;533.13;19837
QQQ;5;12.06.2025;10:20:00;533.14;533.37;533.01;533.22;19038
QQQ;5;12.06.2025;10:25:00;533.27;533.48;533;533.27;14813
QQQ;5;12.06.2025;10:30:00;533.24;533.45;532.86;533.23;16749
QQQ;5;12.06.2025;10:35:00;533.33;533.42;533.1;533.33;13981
QQQ;5;12.06.2025;10:40:00;533.28;533.785;533.09;533.6;16001
QQQ;5;12.06.2025;10:45:00;533.76;533.9;533.68;533.75;10990
