<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPY;5;06.06.2025;10:25:00;599.57;600.08;599.52;599.95;64489
SPY;5;06.06.2025;10:30:00;599.94;600.01;598.85;599.18;81747
SPY;5;06.06.2025;10:35:00;599.15;599.27;598.65;599.1;68210
SPY;5;06.06.2025;10:40:00;599.09;599.59;599.02;599.56;65098
SPY;5;06.06.2025;10:45:00;599.52;599.92;599.49;599.63;54253
SPY;5;06.06.2025;10:50:00;599.64;599.75;599.36;599.73;50147
SPY;5;06.06.2025;10:55:00;599.72;599.83;599.56;599.63;44677
SPY;5;06.06.2025;11:00:00;599.63;599.73;599.16;599.3;42049
SPY;5;06.06.2025;11:05:00;599.28;599.64;599.23;599.61;63164
SPY;5;06.06.2025;11:10:00;599.6;600.36;599.57;600.01;97922
SPY;5;06.06.2025;11:15:00;600.03;600.05;599.54;599.77;32190
SPY;5;06.06.2025;11:20:00;599.78;599.79;597.66;597.99;115432
SPY;5;06.06.2025;11:25:00;597.94;598.43;597.26;598.32;141049
SPY;5;06.06.2025;11:30:00;598.37;598.65;598.15;598.49;32639
SPY;5;06.06.2025;11:35:00;598.48;598.73;598.09;598.35;52628
SPY;5;06.06.2025;11:40:00;598.42;598.42;597.97;598.21;27991
SPY;5;06.06.2025;11:45:00;598.21;598.62;598.11;598.52;23770
SPY;5;06.06.2025;11:50:00;598.51;598.95;598.4;598.94;47493
SPY;5;06.06.2025;11:55:00;598.93;599.23;598.93;598.99;27163
SPY;5;06.06.2025;12:00:00;599;599.11;598.34;598.7;44579
SPY;5;06.06.2025;12:05:00;598.71;598.94;598.65;598.84;38428
SPY;5;06.06.2025;12:10:00;598.82;599.01;598.78;598.97;30477
SPY;5;06.06.2025;12:15:00;598.95;599.39;598.89;599.14;42289
SPY;5;06.06.2025;12:20:00;599.15;599.16;598.74;598.84;39640
SPY;5;06.06.2025;12:25:00;598.85;598.965;598.45;598.65;41725
SPY;5;06.06.2025;12:30:00;598.66;598.71;598.39;598.59;22032
SPY;5;06.06.2025;12:35:00;598.57;598.86;598.53;598.64;33657
SPY;5;06.06.2025;12:40:00;598.67;598.68;598.19;598.28;45726
SPY;5;06.06.2025;12:45:00;598.26;598.48;597.54;597.84;64613
SPY;5;06.06.2025;12:50:00;597.85;598.18;597.67;598.08;37002
SPY;5;06.06.2025;12:55:00;598.09;598.14;597.35;597.5;44331
SPY;5;06.06.2025;13:00:00;597.48;597.64;596.87;597.62;84406
SPY;5;06.06.2025;13:05:00;597.61;597.8;597.45;597.47;57859
SPY;5;06.06.2025;13:10:00;597.52;597.64;597.14;597.41;43892
SPY;5;06.06.2025;13:15:00;597.39;597.72;597.13;597.66;38136
SPY;5;06.06.2025;13:20:00;597.62;598.22;597.48;598.22;40512
SPY;5;06.06.2025;13:25:00;598.22;598.57;598.2;598.43;56673
SPY;5;06.06.2025;13:30:00;598.41;598.42;598.1;598.24;23328
SPY;5;06.06.2025;13:35:00;598.22;598.6;598.21;598.44;35022
SPY;5;06.06.2025;13:40:00;598.45;598.67;598.33;598.61;25246
SPY;5;06.06.2025;13:45:00;598.65;598.81;598.5;598.78;34240
SPY;5;06.06.2025;13:50:00;598.76;598.91;598.76;598.85;39228
SPY;5;06.06.2025;13:55:00;598.9;599;598.72;598.8;25671
SPY;5;06.06.2025;14:00:00;598.8;599.04;598.8;598.95;30092
SPY;5;06.06.2025;14:05:00;598.96;599.83;598.96;599.69;88923
SPY;5;06.06.2025;14:10:00;599.73;599.85;599.54;599.85;34801
SPY;5;06.06.2025;14:15:00;599.83;599.87;599.67;599.72;33962
SPY;5;06.06.2025;14:20:00;599.72;600.06;599.72;600.01;53147
SPY;5;06.06.2025;14:25:00;600.01;600.13;599.71;599.9;74860
SPY;5;06.06.2025;14:30:00;599.88;599.91;599.52;599.58;67745
SPY;5;06.06.2025;14:35:00;599.57;600.41;599.57;600.23;105638
SPY;5;06.06.2025;14:40:00;600.2;600.31;599.865;599.92;56681
SPY;5;06.06.2025;14:45:00;599.94;600.1;599.64;599.82;44449
SPY;5;06.06.2025;14:50:00;599.82;599.83;599.56;599.69;28367
SPY;5;06.06.2025;14:55:00;599.67;599.93;599.47;599.9;33902
SPY;5;06.06.2025;15:00:00;599.89;600.07;599.72;599.72;32706
SPY;5;06.06.2025;15:05:00;599.73;599.97;599.65;599.83;44713
SPY;5;06.06.2025;15:10:00;599.86;600.03;599.64;599.66;33036
SPY;5;06.06.2025;15:15:00;599.64;599.87;599.5;599.68;45442
SPY;5;06.06.2025;15:20:00;599.67;599.7;599.42;599.51;41378
SPY;5;06.06.2025;15:25:00;599.49;599.49;599.19;599.3;69624
SPY;5;06.06.2025;15:30:00;599.29;599.76;599.29;599.35;53412
SPY;5;06.06.2025;15:35:00;599.34;599.56;599.195;599.32;59969
SPY;5;06.06.2025;15:40:00;599.31;599.59;599.12;599.16;59717
SPY;5;06.06.2025;15:45:00;599.17;599.34;598.99;599.31;71654
SPY;5;06.06.2025;15:50:00;599.32;599.59;599.01;599.17;111831
SPY;5;06.06.2025;15:55:00;599.3;599.85;599.12;599.68;167680
SPY;5;06.06.2025;16:00:00;599.66;599.68;598.92;599.03;453415
SPY;5;09.06.2025;9:35:00;599.74;599.99;598.6;598.66;96480
SPY;5;09.06.2025;9:40:00;598.64;599.04;598.49;598.8;35400
SPY;5;09.06.2025;9:45:00;598.81;599.32;598.79;599.15;46646
SPY;5;09.06.2025;9:50:00;599.18;599.42;598.99;599.41;82229
SPY;5;09.06.2025;9:55:00;599.41;599.45;599.18;599.4;57466
SPY;5;09.06.2025;10:00:00;599.4;599.45;598.9;598.92;54848
SPY;5;09.06.2025;10:05:00;598.93;599.4;598.81;599.02;65485
SPY;5;09.06.2025;10:10:00;599.01;599.25;599.01;599.16;55119
SPY;5;09.06.2025;10:15:00;599.15;599.64;599.12;599.61;60946
SPY;5;09.06.2025;10:20:00;599.61;599.78;599.38;599.64;49783
SPY;5;09.06.2025;10:25:00;599.63;599.94;599.63;599.82;53623
SPY;5;09.06.2025;10:30:00;599.81;599.96;599.68;599.7;68762
SPY;5;09.06.2025;10:35:00;599.71;600.39;599.6;600.04;140207
SPY;5;09.06.2025;10:40:00;600.06;600.07;599.69;599.9;63149
SPY;5;09.06.2025;10:45:00;599.9;599.97;599.4;599.46;61492
SPY;5;09.06.2025;10:50:00;599.45;599.47;599.14;599.24;56724
SPY;5;09.06.2025;10:55:00;599.22;599.54;599.03;599.275;46771
SPY;5;09.06.2025;11:00:00;599.26;599.51;599.22;599.51;38534
SPY;5;09.06.2025;11:05:00;599.53;599.75;599.48;599.62;63713
SPY;5;09.06.2025;11:10:00;599.63;599.85;599.61;599.78;39338
SPY;5;09.06.2025;11:15:00;599.78;599.86;599.52;599.53;37439
SPY;5;09.06.2025;11:20:00;599.53;599.7;599.25;599.38;27986
SPY;5;09.06.2025;11:25:00;599.4;599.59;599.1;599.42;29811
SPY;5;09.06.2025;11:30:00;599.43;599.44;599.09;599.21;27437
SPY;5;09.06.2025;11:35:00;599.22;599.55;599.19;599.44;28409
SPY;5;09.06.2025;11:40:00;599.44;599.73;599.43;599.7;38052
SPY;5;09.06.2025;11:45:00;599.7;599.75;599.5;599.62;21550
SPY;5;09.06.2025;11:50:00;599.65;599.77;599.52;599.64;22937
SPY;5;09.06.2025;11:55:00;599.695;599.99;599.695;599.94;33279
SPY;5;09.06.2025;12:00:00;599.93;600;599.79;599.85;21780
SPY;5;09.06.2025;12:05:00;599.86;600.01;599.69;599.88;27225
SPY;5;09.06.2025;12:10:00;599.86;599.97;599.38;599.59;29835
SPY;5;09.06.2025;12:15:00;599.62;599.88;599.51;599.83;32574
SPY;5;09.06.2025;12:20:00;599.81;599.87;599.62;599.77;19681
SPY;5;09.06.2025;12:25:00;599.795;600;599.74;599.97;22958
SPY;5;09.06.2025;12:30:00;599.97;600.01;599.75;599.78;22341
SPY;5;09.06.2025;12:35:00;599.82;600.1;599.79;600.08;33119
SPY;5;09.06.2025;12:40:00;600.07;600.2;600.01;600.16;32735
SPY;5;09.06.2025;12:45:00;600.16;600.32;600.05;600.32;21546
SPY;5;09.06.2025;12:50:00;600.32;600.52;600.25;600.41;34496
SPY;5;09.06.2025;12:55:00;600.41;601.09;600.41;600.93;81528
SPY;5;09.06.2025;13:00:00;600.94;600.95;600.54;600.67;28133
SPY;5;09.06.2025;13:05:00;600.69;600.84;600.56;600.78;33430
SPY;5;09.06.2025;13:10:00;600.79;600.99;600.77;600.79;31263
SPY;5;09.06.2025;13:15:00;600.81;600.86;600.49;600.68;34461
SPY;5;09.06.2025;13:20:00;600.66;600.68;600.11;600.29;26517
SPY;5;09.06.2025;13:25:00;600.31;600.58;600.19;600.58;20996
SPY;5;09.06.2025;13:30:00;600.59;601.1;600.59;600.82;41002
SPY;5;09.06.2025;13:35:00;600.83;600.83;600.57;600.66;32934
SPY;5;09.06.2025;13:40:00;600.66;600.88;600.61;600.85;26867
SPY;5;09.06.2025;13:45:00;600.84;601.01;600.77;601.01;32982
SPY;5;09.06.2025;13:50:00;601.01;601.04;600.91;600.91;21734
SPY;5;09.06.2025;13:55:00;600.95;601.2;600.95;601.1;33417
SPY;5;09.06.2025;14:00:00;601.1;601.15;600.89;600.96;32162
SPY;5;09.06.2025;14:05:00;600.93;601.07;600.82;600.84;42450
SPY;5;09.06.2025;14:10:00;600.85;600.98;600.75;600.83;24045
SPY;5;09.06.2025;14:15:00;600.83;601.06;600.83;601.05;31372
SPY;5;09.06.2025;14:20:00;601.05;601.13;600.92;600.99;18179
SPY;5;09.06.2025;14:25:00;600.99;601.14;600.98;601.04;15985
SPY;5;09.06.2025;14:30:00;601.07;601.24;601.01;601.05;31406
SPY;5;09.06.2025;14:35:00;601.02;601.16;600.97;601.03;32649
SPY;5;09.06.2025;14:40:00;601;601.07;600.5;600.58;52788
SPY;5;09.06.2025;14:45:00;600.56;600.695;600.35;600.63;67294
SPY;5;09.06.2025;14:50:00;600.62;600.93;600.6;600.79;29895
SPY;5;09.06.2025;14:55:00;600.77;600.88;600.74;600.87;23624
SPY;5;09.06.2025;15:00:00;600.89;601.22;600.89;601;93001
SPY;5;09.06.2025;15:05:00;601;601.14;600.94;601.03;46673
SPY;5;09.06.2025;15:10:00;601.03;601.07;600.75;600.89;38171
SPY;5;09.06.2025;15:15:00;600.9;601.02;600.61;600.65;31236
SPY;5;09.06.2025;15:20:00;600.62;600.73;600.53;600.62;33154
SPY;5;09.06.2025;15:25:00;600.63;600.66;600.33;600.47;57129
SPY;5;09.06.2025;15:30:00;600.45;600.6;600.37;600.54;40743
SPY;5;09.06.2025;15:35:00;600.535;600.56;600.24;600.38;79338
SPY;5;09.06.2025;15:40:00;600.37;600.73;600.37;600.41;86947
SPY;5;09.06.2025;15:45:00;600.42;600.44;600.11;600.2;65772
SPY;5;09.06.2025;15:50:00;600.17;600.29;599.91;600.27;76997
SPY;5;09.06.2025;15:55:00;600.27;600.66;599.95;599.96;117394
SPY;5;09.06.2025;16:00:00;599.97;600.38;599.43;599.56;473125
SPY;5;10.06.2025;9:35:00;600.35;600.96;600.26;600.37;79067
SPY;5;10.06.2025;9:40:00;600.39;600.95;600.31;600.84;27331
SPY;5;10.06.2025;9:45:00;600.81;600.98;600.2;600.28;19405
SPY;5;10.06.2025;9:50:00;600.52;600.82;600.36;600.78;26142
SPY;5;10.06.2025;9:55:00;600.76;601.13;600.47;600.56;30142
SPY;5;10.06.2025;10:00:00;600.56;600.625;600.385;600.45;34385
SPY;5;10.06.2025;10:05:00;600.59;600.87;600.58;600.75;34055
SPY;5;10.06.2025;10:10:00;600.74;600.91;600.655;600.66;15682
SPY;5;10.06.2025;10:15:00;600.66;601.1;600.66;600.97;30773
SPY;5;10.06.2025;10:20:00;600.93;601.22;600.93;601.05;26230
SPY;5;10.06.2025;10:25:00;601.08;601.265;600.89;601.24;41865
SPY;5;10.06.2025;10:30:00;601.22;601.26;600.92;601.19;47269
SPY;5;10.06.2025;10:35:00;601.19;601.28;601.02;601.1;39222
SPY;5;10.06.2025;10:40:00;601.1;601.26;601.05;601.24;26068
SPY;5;10.06.2025;10:45:00;601.23;601.75;601.18;601.53;54559
SPY;5;10.06.2025;10:50:00;601.55;601.61;601.35;601.48;52450
SPY;5;10.06.2025;10:55:00;601.46;601.6;601.33;601.51;31386
SPY;5;10.06.2025;11:00:00;601.5;601.51;601.03;601.07;54265
SPY;5;10.06.2025;11:05:00;601.07;601.38;600.93;601.35;39763
SPY;5;10.06.2025;11:10:00;601.34;601.49;601.04;601.04;41945
SPY;5;10.06.2025;11:15:00;601.03;601.29;600.89;601.21;45706
SPY;5;10.06.2025;11:20:00;601.21;601.37;601.1;601.28;25083
SPY;5;10.06.2025;11:25:00;601.28;601.32;601.06;601.14;39969
SPY;5;10.06.2025;11:30:00;601.14;601.44;601.09;601.17;46643
SPY;5;10.06.2025;11:35:00;601.16;601.16;599.1;600.04;146331
SPY;5;10.06.2025;11:40:00;600.03;600.43;599.91;600.34;63280
SPY;5;10.06.2025;11:45:00;600.44;600.83;600.31;600.83;37499
SPY;5;10.06.2025;11:50:00;600.77;600.96;600.67;600.88;26932
SPY;5;10.06.2025;11:55:00;600.88;601.22;600.88;601.12;35532
SPY;5;10.06.2025;12:00:00;601.16;601.28;601.09;601.27;29261
SPY;5;10.06.2025;12:05:00;601.26;601.79;601.23;601.6;54497
SPY;5;10.06.2025;12:10:00;601.59;601.79;601.55;601.58;35024
SPY;5;10.06.2025;12:15:00;601.64;601.74;601.38;601.55;27867
SPY;5;10.06.2025;12:20:00;601.56;601.7;601.47;601.64;29129
SPY;5;10.06.2025;12:25:00;601.65;601.79;601.57;601.75;22693
SPY;5;10.06.2025;12:30:00;601.74;601.95;601.66;601.87;33346
SPY;5;10.06.2025;12:35:00;601.89;601.99;601.82;601.93;31778
SPY;5;10.06.2025;12:40:00;601.95;602.07;601.85;601.99;29013
SPY;5;10.06.2025;12:45:00;601.98;601.99;601.75;601.77;26743
SPY;5;10.06.2025;12:50:00;601.78;602.09;601.78;601.93;37171
SPY;5;10.06.2025;12:55:00;601.95;602.24;601.95;602.2;27226
SPY;5;10.06.2025;13:00:00;602.24;602.29;602.12;602.17;23914
SPY;5;10.06.2025;13:05:00;602.18;602.21;601.8;601.88;31027
SPY;5;10.06.2025;13:10:00;601.87;602.12;601.73;602.1;46058
SPY;5;10.06.2025;13:15:00;602.1;602.66;602.1;602.5;66380
SPY;5;10.06.2025;13:20:00;602.51;602.58;602.19;602.21;40392
SPY;5;10.06.2025;13:25:00;602.22;602.4;602.19;602.22;23507
SPY;5;10.06.2025;13:30:00;602.21;602.27;601.87;601.93;51372
SPY;5;10.06.2025;13:35:00;601.92;601.93;601.72;601.87;33750
SPY;5;10.06.2025;13:40:00;601.9;602;601.79;601.82;30581
SPY;5;10.06.2025;13:45:00;601.84;601.84;601.55;601.68;38038
SPY;5;10.06.2025;13:50:00;601.69;601.71;601.41;601.52;30564
SPY;5;10.06.2025;13:55:00;601.52;601.74;601.52;601.62;42307
SPY;5;10.06.2025;14:00:00;601.61;601.68;601.28;601.33;35014
SPY;5;10.06.2025;14:05:00;601.33;601.33;600.125;600.68;144164
SPY;5;10.06.2025;14:10:00;600.64;601.07;600.35;600.97;50769
SPY;5;10.06.2025;14:15:00;600.97;600.97;600.59;600.77;46084
SPY;5;10.06.2025;14:20:00;600.75;601.06;600.73;600.95;33633
SPY;5;10.06.2025;14:25:00;600.97;601.13;600.79;601.08;40591
SPY;5;10.06.2025;14:30:00;601.05;601.08;600.7;600.93;34595
SPY;5;10.06.2025;14:35:00;600.91;601.11;600.86;601.08;46291
SPY;5;10.06.2025;14:40:00;601.09;601.41;601.09;601.27;70721
SPY;5;10.06.2025;14:45:00;601.29;601.38;601.19;601.38;34036
SPY;5;10.06.2025;14:50:00;601.35;601.47;601.29;601.39;37217
SPY;5;10.06.2025;14:55:00;601.395;601.92;601.39;601.92;71165
SPY;5;10.06.2025;15:00:00;601.92;602.89;601.9;602.39;106161
SPY;5;10.06.2025;15:05:00;602.42;603.01;602.42;602.88;82520
SPY;5;10.06.2025;15:10:00;602.89;603.46;602.87;603.09;75448
SPY;5;10.06.2025;15:15:00;603.09;603.16;602.84;602.9;44438
SPY;5;10.06.2025;15:20:00;602.9;602.95;602.31;602.64;61010
SPY;5;10.06.2025;15:25:00;602.64;602.89;602.51;602.77;65358
SPY;5;10.06.2025;15:30:00;602.78;602.81;602.58;602.64;48527
SPY;5;10.06.2025;15:35:00;602.63;602.66;602.16;602.43;75088
SPY;5;10.06.2025;15:40:00;602.4;602.44;602;602.19;58021
SPY;5;10.06.2025;15:45:00;602.18;602.32;601.63;602.08;96891
SPY;5;10.06.2025;15:50:00;602.1;602.19;601.84;601.92;91277
SPY;5;10.06.2025;15:55:00;601.93;602.46;601.78;602.39;132005
SPY;5;10.06.2025;16:00:00;602.4;603.22;602.29;603.06;382776
SPY;5;11.06.2025;9:35:00;604.16;604.21;602.89;603.13;143069
SPY;5;11.06.2025;9:40:00;603.1;603.6;602.8;603.45;90797
SPY;5;11.06.2025;9:45:00;603.44;603.64;603.13;603.2;105691
SPY;5;11.06.2025;9:50:00;603.19;603.24;602.27;603.08;120482
SPY;5;11.06.2025;9:55:00;603.09;603.86;603.01;603.66;79527
SPY;5;11.06.2025;10:00:00;603.63;603.9;603.4;603.66;61428
SPY;5;11.06.2025;10:05:00;603.65;603.93;603.43;603.54;58029
SPY;5;11.06.2025;10:10:00;603.61;603.94;603.3;603.93;58751
SPY;5;11.06.2025;10:15:00;603.94;604.16;603.78;604.14;54926
SPY;5;11.06.2025;10:20:00;604.12;604.55;604.01;604.51;63267
SPY;5;11.06.2025;10:25:00;604.52;604.68;604.35;604.58;39145
SPY;5;11.06.2025;10:30:00;604.6;604.87;604.59;604.73;54295
SPY;5;11.06.2025;10:35:00;604.75;604.79;604.46;604.76;42898
SPY;5;11.06.2025;10:40:00;604.79;604.82;604.53;604.66;26964
SPY;5;11.06.2025;10:45:00;604.68;604.75;604.38;604.75;35819
SPY;5;11.06.2025;10:50:00;604.76;604.96;604.63;604.64;33440
SPY;5;11.06.2025;10:55:00;604.63;604.9;604.61;604.81;39802
SPY;5;11.06.2025;11:00:00;604.84;605.06;604.64;604.7;45819
SPY;5;11.06.2025;11:05:00;604.69;604.95;604.69;604.95;42245
SPY;5;11.06.2025;11:10:00;604.96;604.96;603.7;603.7;76066
SPY;5;11.06.2025;11:15:00;603.71;604.5;603.47;604.25;82973
SPY;5;11.06.2025;11:20:00;604.3;604.75;604.27;604.67;37955
SPY;5;11.06.2025;11:25:00;604.67;604.68;604.43;604.62;31586
SPY;5;11.06.2025;11:30:00;604.62;604.63;604.13;604.23;44455
SPY;5;11.06.2025;11:35:00;604.2;604.29;604;604.15;37325
SPY;5;11.06.2025;11:40:00;604.14;604.44;603.99;603.99;37154
SPY;5;11.06.2025;11:45:00;604.06;604.15;603.7;603.72;38730
SPY;5;11.06.2025;11:50:00;603.76;604.01;603.25;603.66;57061
SPY;5;11.06.2025;11:55:00;603.67;604.21;603.55;604.15;40282
SPY;5;11.06.2025;12:00:00;604.14;604.17;603.5;603.58;47099
SPY;5;11.06.2025;12:05:00;603.59;603.87;603.23;603.35;57045
SPY;5;11.06.2025;12:10:00;603.35;603.38;602.47;603.02;101903
SPY;5;11.06.2025;12:15:00;603.01;603.06;602.23;602.79;83396
SPY;5;11.06.2025;12:20:00;602.77;602.99;602.22;602.43;50519
SPY;5;11.06.2025;12:25:00;602.41;602.65;601.96;602.52;64262
SPY;5;11.06.2025;12:30:00;602.53;603.22;602.5;603.22;38361
SPY;5;11.06.2025;12:35:00;603.21;603.55;603.19;603.28;54006
SPY;5;11.06.2025;12:40:00;603.29;603.33;602.77;602.87;36653
SPY;5;11.06.2025;12:45:00;602.87;603.17;602.74;603.06;34875
SPY;5;11.06.2025;12:50:00;603.07;603.56;602.93;603.39;40435
SPY;5;11.06.2025;12:55:00;603.39;603.6;603.13;603.28;29491
SPY;5;11.06.2025;13:00:00;603.31;603.47;603.23;603.41;23959
SPY;5;11.06.2025;13:05:00;603.42;604.1;603.26;604.05;51589
SPY;5;11.06.2025;13:10:00;604.04;604.23;603.79;604.23;47916
SPY;5;11.06.2025;13:15:00;604.26;604.29;603.92;603.96;32459
SPY;5;11.06.2025;13:20:00;603.97;604.19;603.78;604.03;22546
SPY;5;11.06.2025;13:25:00;604;604.25;603.97;604.205;20215
SPY;5;11.06.2025;13:30:00;604.22;604.43;604.22;604.34;23825
SPY;5;11.06.2025;13:35:00;604.35;604.43;603.93;603.97;35371
SPY;5;11.06.2025;13:40:00;603.95;604.01;603.66;603.86;34503
SPY;5;11.06.2025;13:45:00;603.86;604.06;603.16;603.67;41124
SPY;5;11.06.2025;13:50:00;603.68;603.72;603.06;603.13;45780
SPY;5;11.06.2025;13:55:00;603.14;603.25;602.85;603.1;45995
SPY;5;11.06.2025;14:00:00;603.12;603.31;602.36;602.51;46426
SPY;5;11.06.2025;14:05:00;602.5;602.75;600.38;601.07;201294
SPY;5;11.06.2025;14:10:00;601.04;601.9;600.89;601.67;146919
SPY;5;11.06.2025;14:15:00;601.68;601.69;600.41;600.41;123827
SPY;5;11.06.2025;14:20:00;600.42;600.52;599.27;600.32;211283
SPY;5;11.06.2025;14:25:00;600.28;601.03;600.21;600.87;117648
SPY;5;11.06.2025;14:30:00;600.87;601.25;600.46;600.72;91766
SPY;5;11.06.2025;14:35:00;600.67;601.53;599.86;601.23;176188
SPY;5;11.06.2025;14:40:00;601.18;601.82;600.91;601.66;86594
SPY;5;11.06.2025;14:45:00;601.63;602.04;601.38;601.98;73968
SPY;5;11.06.2025;14:50:00;601.98;602.16;601.86;602.095;46668
SPY;5;11.06.2025;14:55:00;602.06;602.07;601.26;601.37;89756
SPY;5;11.06.2025;15:00:00;601.4;601.4;600.68;600.79;94722
SPY;5;11.06.2025;15:05:00;600.82;600.95;600.25;600.5;83768
SPY;5;11.06.2025;15:10:00;600.5;600.86;599.95;600.74;94268
SPY;5;11.06.2025;15:15:00;600.73;600.99;600.49;600.88;57481
SPY;5;11.06.2025;15:20:00;600.85;600.94;600.18;600.2;70893
SPY;5;11.06.2025;15:25:00;600.18;601.01;600.12;600.86;50977
SPY;5;11.06.2025;15:30:00;600.92;601.11;600.25;600.48;94913
SPY;5;11.06.2025;15:35:00;600.5;600.97;599.79;599.83;54671
SPY;5;11.06.2025;15:40:00;599.8;600.74;599.73;600.58;57970
SPY;5;11.06.2025;15:45:00;600.54;600.85;600.3;600.735;50258
SPY;5;11.06.2025;15:50:00;600.77;601.08;600.26;600.33;65309
SPY;5;11.06.2025;15:55:00;600.41;601.18;600.3;600.94;132245
SPY;5;11.06.2025;16:00:00;600.91;601.59;600.82;601.4;378605
SPY;5;12.06.2025;9:35:00;600.01;600.62;599.67;599.76;91580
SPY;5;12.06.2025;9:40:00;599.76;600.5;599.53;600.32;78464
SPY;5;12.06.2025;9:45:00;600.32;600.82;600.26;600.7;39927
SPY;5;12.06.2025;9:50:00;600.72;600.94;600.4;600.88;46579
SPY;5;12.06.2025;9:55:00;600.9;601.24;600.65;601.04;62959
SPY;5;12.06.2025;10:00:00;601.01;601.01;600.36;600.74;56095
SPY;5;12.06.2025;10:05:00;600.75;601.08;600.61;600.88;65724
SPY;5;12.06.2025;10:10:00;600.89;601.66;600.76;601.43;107474
SPY;5;12.06.2025;10:15:00;601.46;601.92;601.39;601.87;61302
SPY;5;12.06.2025;10:20:00;601.87;602.35;601.8;602.21;97774
SPY;5;12.06.2025;10:25:00;602.2;602.45;602.09;602.25;65699
SPY;5;12.06.2025;10:30:00;602.27;602.63;601.98;602.47;91972
SPY;5;12.06.2025;10:35:00;602.5;602.72;602.37;602.62;58963
SPY;5;12.06.2025;10:40:00;602.58;603.02;602.445;602.89;64055
SPY;5;12.06.2025;10:45:00;602.94;603.12;602.85;602.95;57467
SPY;5;12.06.2025;10:50:00;602.95;603.12;602.89;603.04;59298
SPY;5;12.06.2025;10:55:00;603.025;603.04;602.795;602.83;62107
SPY;5;12.06.2025;11:00:00;602.84;602.92;602.58;602.65;48499
SPY;5;12.06.2025;11:05:00;602.65;603.62;602.65;603.49;96195
SPY;5;12.06.2025;11:10:00;603.47;603.51;603.1;603.2;54973
SPY;5;12.06.2025;11:15:00;603.205;603.27;602.95;603.19;52019
SPY;5;12.06.2025;11:20:00;603.18;603.28;602.44;602.63;114402
SPY;5;12.06.2025;11:25:00;602.66;602.77;601.56;601.97;195184
SPY;5;12.06.2025;11:30:00;601.97;602.49;601.73;602.43;106507
SPY;5;12.06.2025;11:35:00;602.45;602.61;601.97;602.26;60943
SPY;5;12.06.2025;11:40:00;602.28;602.51;602.03;602.14;44343
SPY;5;12.06.2025;11:45:00;602.14;602.48;602.08;602.37;31766
SPY;5;12.06.2025;11:50:00;602.36;602.37;601.87;601.99;50090
SPY;5;12.06.2025;11:55:00;602.03;602.26;601.74;602.24;56586
SPY;5;12.06.2025;12:00:00;602.24;602.55;602.12;602.47;40591
SPY;5;12.06.2025;12:05:00;602.49;602.82;601.92;602.12;77249
SPY;5;12.06.2025;12:10:00;602.1;602.78;602;602.66;95196
SPY;5;12.06.2025;12:15:00;602.67;603.28;602.65;602.97;40667
SPY;5;12.06.2025;12:20:00;602.93;603.1;602.65;602.74;28731
SPY;5;12.06.2025;12:25:00;602.75;602.89;602.17;602.33;36957
SPY;5;12.06.2025;12:30:00;602.31;603.15;602.31;603.01;66832
SPY;5;12.06.2025;12:35:00;602.98;603;602.06;602.8;131888
SPY;5;12.06.2025;12:40:00;602.81;603.38;602.81;603.31;55338
SPY;5;12.06.2025;12:45:00;603.29;603.31;603.02;603.16;61749
SPY;5;12.06.2025;12:50:00;603.2;603.27;602.84;602.865;46577
SPY;5;12.06.2025;12:55:00;602.85;602.88;602.53;602.56;47120
SPY;5;12.06.2025;13:00:00;602.52;602.68;602.385;602.46;37398
SPY;5;12.06.2025;13:05:00;602.42;603.2;602.37;602.77;67120
SPY;5;12.06.2025;13:10:00;602.77;603.08;602.65;603.03;23732
SPY;5;12.06.2025;13:15:00;603.04;603.27;602.96;603.14;27053
SPY;5;12.06.2025;13:20:00;603.13;603.32;602.99;603.245;28923
SPY;5;12.06.2025;13:25:00;603.26;603.3;602.99;603.01;27077
SPY;5;12.06.2025;13:30:00;602.97;603.15;602.76;602.97;31920
SPY;5;12.06.2025;13:35:00;602.97;603.56;602.95;603.48;44736
SPY;5;12.06.2025;13:40:00;603.49;603.56;603.27;603.39;35521
SPY;5;12.06.2025;13:45:00;603.4;603.47;603.25;603.39;29972
SPY;5;12.06.2025;13:50:00;603.41;603.44;603.14;603.15;28845
SPY;5;12.06.2025;13:55:00;603.16;603.39;603.16;603.33;25167
SPY;5;12.06.2025;14:00:00;603.33;603.33;602.96;603.11;38046
SPY;5;12.06.2025;14:05:00;603.13;603.29;603;603.22;34809
SPY;5;12.06.2025;14:10:00;603.2;603.42;603.19;603.35;32144
SPY;5;12.06.2025;14:15:00;603.34;603.41;603.1;603.11;24539
SPY;5;12.06.2025;14:20:00;603.1;603.32;603.08;603.19;31300
SPY;5;12.06.2025;14:25:00;603.2;603.31;602.84;602.93;40780
SPY;5;12.06.2025;14:30:00;602.93;603.06;602.46;602.81;82837
SPY;5;12.06.2025;14:35:00;602.84;602.91;602.47;602.82;81205
SPY;5;12.06.2025;14:40:00;602.83;603.15;602.81;603.05;64387
SPY;5;12.06.2025;14:45:00;603.04;603.11;602.73;602.79;30119
SPY;5;12.06.2025;14:50:00;602.77;603.07;602.63;603;35543
SPY;5;12.06.2025;14:55:00;602.99;603.23;602.89;603.14;54750
